"subject","WMmaintenance","WMupdate","Attention","Gf","VerbalReasoning","CRT_1","CRT_2","CRT_3"
10468,1.21176828132123,1.59441533494209,0.451382793138021,1.55101062599097,1.50659037566898,1,1,0
10475,0.59479836153143,0.10117586533319,-0.599745491552326,0.259377525596252,0.473918902860293,0,1,1
10478,1.299268516115,1.07147044679609,1.23972900507909,0.464099842667045,0.920194678115346,0,0,0
10482,1.02153349768136,0.637134831648694,0.845555899108555,1.15565466897736,1.71581208816212,1,1,1
10484,1.38676875090877,0.314134466744114,-0.0741813460537678,0.715050652087321,0.864529977577806,0,1,1
10486,-0.259934561778342,0.0827603157087444,-1.12530963074412,-0.182186558230161,1.04591933980218,0,0,1
10488,-0.749335878497828,0.706482652801693,0.319991759916766,0.171115226957174,0.920194678115346,0,0,0
10491,0.0790820820954605,-0.215214508114178,0.0572096871674871,0.0456398222470356,0.585248303935374,0,0,0
10505,1.50741177324612,1.791460384813,0.845555899108555,1.43258974261316,1.74364443843089,1,1,1
10529,-0.762871026575534,-0.414813364075096,0.188600720388742,0.897649338224757,0.473918902860293,0,0,0
10531,0.06661407321593,0.276123306544959,-0.336963418803047,0.597589835645883,0.403858941711002,0,1,1
10538,-1.16871032149307,0.3072121431988,-2.04504687590644,-0.881776338345854,-1.11731591723326,0,0,0
10546,-0.849834185412732,0.239831851148055,0.451382793138021,-0.593592057317842,-0.168141495230883,0,0,0
10555,0.466912342529894,-0.827267686980358,0.188600720388742,-0.679934222084176,-0.391758468335775,0,0,1
10560,-2.74006399233472,-0.515094846286152,0.319991759916766,0.180089882162245,0.278134280024171,0,0,0
10564,-2.04881156989764,-0.77517631512354,0.319991759916766,-0.912894990020957,-0.628812531097687,0,0,0
